description,price,rating,review_count,url
"Dell Vostro 3400 14"" (35.56 cms) FHD Display Laptop (11th gen i5-1135G7 / 8GB / 512GB SSD / Integrated Graphics / Win 10 + MSO / Backlit Keyboard / Dune Color) D552173WIN9DE","53,190",4.3 out of 5 stars,18,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg26_1?ie=UTF8&adId=A0345066V0A4ENZ79JNR&url=%2FDell-i5-1135G7-Integrated-Graphics-D552173WIN9DE%2Fdp%2FB08X4NRJ9Q%2Fref%3Dsr_1_403_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417044%26sr%3D8-403-spons%26psc%3D1&qualifier=1627417044&id=376489248037430&widgetName=sp_mtf
"Lenovo IdeaPad Slim 3 2021 Intel Core i3 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Backlit/Fingerprint Reader/2 Yr Warranty/Arctic Grey/1.41kg), 82H700J8IN","45,990",4.5 out of 5 stars,57,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg26_1?ie=UTF8&adId=A07349003RJYEZL0Q17R3&url=%2FLenovo-IdeaPad-Fingerprint-Warranty-82H700J8IN%2Fdp%2FB096SHTH39%2Fref%3Dsr_1_404_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417044%26sr%3D8-404-spons%26psc%3D1&qualifier=1627417044&id=376489248037430&widgetName=sp_mtf
"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6"" (39.63cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/2 Year Warranty/Arctic Grey/1.65Kg), 82H8014BIN","60,500",3.8 out of 5 stars,24,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg26_1?ie=UTF8&adId=A07351803KYN9FIZE6SBF&url=%2FLenovo-IdeaPad-Keyboard-Warranty-82H8014BIN%2Fdp%2FB096359ZZG%2Fref%3Dsr_1_405_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417044%26sr%3D8-405-spons%26psc%3D1&qualifier=1627417044&id=376489248037430&widgetName=sp_btf
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.63cm) FHD IPS Thin & Light Laptop (8GB/1TB+256GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG010BIN","61,990",3.9 out of 5 stars,119,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg26_1?ie=UTF8&adId=A07356363BH4UGBSJR85Q&url=%2FLenovo-Keyboard-Fingerprint-Graphite-82FG010BIN%2Fdp%2FB096SHMYJJ%2Fref%3Dsr_1_406_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417044%26sr%3D8-406-spons%26psc%3D1&qualifier=1627417044&id=376489248037430&widgetName=sp_btf
"Lenovo ThinkPad E15 (2021) Intel Core i3 11th Gen 15.6"" FHD Thin and Light Laptop (4GB RAM/256GB SSD/Windows 10/MS Office/Fingerprint Reader/Black/Aluminium Surface/ 1.7 kg), 20TDS0AB00","46,990",4.2 out of 5 stars,162,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg27_1?ie=UTF8&adId=A073665222MC4KREI6950&url=%2FLenovo-ThinkPad-Fingerprint-Aluminium-20TDS0AB00%2Fdp%2FB08Y927FK4%2Fref%3Dsr_1_417_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417047%26sr%3D8-417-spons%26psc%3D1&qualifier=1627417047&id=5218671660005164&widgetName=sp_atf_next
"Dell Vostro 3400 14"" FHD Display Laptop (I5-1135G7 / 8GB / 512GB SSD / NVIDIA MX330 2GB Graphics / Win 10 + MSO / Backlit KB / Dune Color ) D552172WIN9DE","59,990",4.8 out of 5 stars,12,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg27_1?ie=UTF8&adId=A03503581NYJEXB956V0V&url=%2FDell-Vostro-3400-I5-1135G7-D552172WIN9DE%2Fdp%2FB093HC6BXN%2Fref%3Dsr_1_418_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417047%26sr%3D8-418-spons%26psc%3D1&qualifier=1627417047&id=5218671660005164&widgetName=sp_atf_next
"HP 15 11th Gen Intel Core i3 Processor 15.6"" (39.62cms) FHD Laptop (8GB/512GB SSD/Win 10/MS Offce/Integrated Graphics/Natural Silver/1.69 Kg), 15s-fr2006TU","44,990",4.0 out of 5 stars,510,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg27_1?ie=UTF8&adId=A03573502A1B2TNQPP1J8&url=%2FHP-Processor-39-62cms-Integrated-15s-fr2006TU%2Fdp%2FB08XNYH4LX%2Fref%3Dsr_1_419_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417047%26sr%3D8-419-spons%26psc%3D1&qualifier=1627417047&id=5218671660005164&widgetName=sp_mtf
"Lenovo IdeaPad Flex 5 11th Gen Intel Core i3 14"" (35.56cm) FHD IPS 2-in-1 Touchscreen Laptop (8GB/256GB SSD/Windows 10/MS Office/Lenovo Digital Pen/Fingerprint Reader/Graphite Grey/1.5Kg), 82HS008YIN","51,990",4.2 out of 5 stars,242,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg27_1?ie=UTF8&adId=A07364723LG476Q60GFL8&url=%2FLenovo-Touchscreen-Fingerprint-Graphite-82HS008YIN%2Fdp%2FB08W9WK8Q9%2Fref%3Dsr_1_420_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417047%26sr%3D8-420-spons%26psc%3D1&qualifier=1627417047&id=5218671660005164&widgetName=sp_mtf
"HP 14 (2021) Thin & Light 11th Gen Intel Core i3 Laptop with Alexa Built-in, 8GB RAM, 512GB SSD, 14-inch FHD Screen, Windows 10, MS Office (14s-dr2015TU)","46,990",3.9 out of 5 stars,49,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg27_1?ie=UTF8&adId=A034638215ST82OUBII5N&url=%2FHP-Laptop-14-inch-Windows-14s-dr2015TU%2Fdp%2FB093L3TV59%2Fref%3Dsr_1_421_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417047%26sr%3D8-421-spons%26psc%3D1&qualifier=1627417047&id=5218671660005164&widgetName=sp_btf
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.63cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 10/MS Office/Nvidia GeForce MX450/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG0148IN","71,990",2.9 out of 5 stars,4,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg27_1?ie=UTF8&adId=A073607225GJ4NGP4IW1L&url=%2FLenovo-IdeaPad-Fingerprint-Graphite-82FG0148IN%2Fdp%2FB096SKBM59%2Fref%3Dsr_1_422_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417047%26sr%3D8-422-spons%26psc%3D1&qualifier=1627417047&id=5218671660005164&widgetName=sp_btf
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.6cm) FHD IPS Thin & Light Laptop(8GB/1TB+256GB SSD/Windows 10/MS Office/Nvidia GeForce MX450/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG010AIN","68,990",,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg28_1?ie=UTF8&adId=A07355801PY12NN3AXYIQ&url=%2FLenovo-IdeaPad-Fingerprint-Graphite-82FG010AIN%2Fdp%2FB096SJT7TY%2Fref%3Dsr_1_433_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417052%26sr%3D8-433-spons%26psc%3D1&qualifier=1627417052&id=2071494225598550&widgetName=sp_atf_next
"Acer Nitro 5 Intel Core i5-11th Generation 144 Hz Refresh Rate 15.6-inch (39.62 cms) Gaming Laptop (8GB Ram/512 GB SSD/Win10/GTX 1650 Graphics/Obsidian Black/2.2 Kgs), AN515-56 + Xbox Game Pass for PC","69,990",4.3 out of 5 stars,726,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg28_1?ie=UTF8&adId=A0301285PJG277PRTI4&url=%2FAcer-Generation-15-6-inch-Graphics-AN515-56%2Fdp%2FB091GPC1VD%2Fref%3Dsr_1_434_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417052%26sr%3D8-434-spons%26psc%3D1&qualifier=1627417052&id=2071494225598550&widgetName=sp_atf_next
Dell Inspiron 3501 15-inch FHD Laptop (11th Gen i5-1135G7/8GB/1TB HDD/256GB SSD/Win 10 + MS Office/2GB Graphics/Soft Mint),"63,700",4.1 out of 5 stars,107,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg28_1?ie=UTF8&adId=A03479861L9X615ONNH8R&url=%2FDell-Inspiron-3501-i5-1135G7-Graphics%2Fdp%2FB08QCKPLZX%2Fref%3Dsr_1_435_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417052%26sr%3D8-435-spons%26psc%3D1&qualifier=1627417052&id=2071494225598550&widgetName=sp_mtf
"ASUS VivoBook 14 (2020) Intel Core i3-1005G1 10th Gen 14-inch (35.56 cms) FHD T&L Laptop (8GB/1TB HDD + 128GB NVMe SSD/Integrated Graphics/Windows 10/MS Office 2019/Silver/1.6 kg), X415JA-EK092TS","40,990",4.3 out of 5 stars,272,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg28_1?ie=UTF8&adId=A03458022VHHHJIYGQ40E&url=%2FASUS-VivoBook-i3-1005G1-Integrated-X415JA-EK092TS%2Fdp%2FB08JMR2GXG%2Fref%3Dsr_1_436_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417052%26sr%3D8-436-spons%26psc%3D1&qualifier=1627417052&id=2071494225598550&widgetName=sp_mtf
"ASUS VivoBook S S14 Intel Core i5-1135G7 11th Gen, 14"" (35.56 cm) FHD Thin and Light Laptop (8GB RAM/512GB SSD + 32GB Optane Memory/Windows 10/Office 2019/Iris X Graphics/Green/1.4 Kg) S433EA-AM503TS","64,410",4.3 out of 5 stars,180,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg28_1?ie=UTF8&adId=A0352086129S24Y74PRSI&url=%2FASUS-VivoBook-i5-1135G7-Graphics-S433EA-AM503TS%2Fdp%2FB08SN9GSP8%2Fref%3Dsr_1_437_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417052%26sr%3D8-437-spons%26psc%3D1&qualifier=1627417052&id=2071494225598550&widgetName=sp_btf
"HP 15 (2021) Thin & Light 11th Gen Core i5 Laptop, 8 GB RAM, 512GB SSD, 15.6-inch (39.62 cms) FHD Screen, Windows 10, MS Office, Built-in Alexa (15s-fq2535TU)","61,400",4.2 out of 5 stars,"1,127",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg28_1?ie=UTF8&adId=A0312705OMZKYRU9U3R0&url=%2FHP-Laptop-15-6-inch-Windows-15s-fq2535TU%2Fdp%2FB08XNYN5QV%2Fref%3Dsr_1_438_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417052%26sr%3D8-438-spons%26psc%3D1&qualifier=1627417052&id=2071494225598550&widgetName=sp_btf
"Dell Inspiron 15 5501 10thGen Corei7-10657G7 8GB RAM,512GB SSD,2GB MX330 Graphics,15.6"" Windows 10 +MS Office Laptop","91,990",4.3 out of 5 stars,38,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg29_1?ie=UTF8&adId=A060774211EZRQ7NBYGZP&url=%2FDell-Inspiron-10thGen-Corei7-10657G7-Graphics%2Fdp%2FB08BCRRQGP%2Fref%3Dsr_1_449_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417056%26sr%3D8-449-spons%26psc%3D1&qualifier=1627417056&id=7364396945525322&widgetName=sp_atf_next
"HP Pavilion (2021) Thin & Light 11th Gen Core i5 Laptop, 16 GB RAM, 512GB SSD, Iris Xe Graphics, 14-inch (35.56 cms) FHD Screen, Win 10, MS Office, Backlit Keyboard, Ceramic White (14-dv0053TU)","66,990",4.4 out of 5 stars,605,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg29_1?ie=UTF8&adId=A03122132M6BV39E18XO1&url=%2FHP-Pavilion-Graphics-Keyboard-14-dv0053TU%2Fdp%2FB08WB8686H%2Fref%3Dsr_1_450_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417056%26sr%3D8-450-spons%26psc%3D1&qualifier=1627417056&id=7364396945525322&widgetName=sp_atf_next
"ASUS VivoBook 14 (2020) Intel Core i5-1035G1 10th Gen, 14-inch (35.56 cms) FHD Thin and Light Laptop (8GB RAM/1TB HDD/Windows 10/Integrated Graphics/Slate Grey/1.6-inch Kg), X415JA-EK501T","45,990",4.0 out of 5 stars,285,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg29_1?ie=UTF8&adId=A026579021RWPDG3QTNQM&url=%2FASUS-VivoBook-i5-1035G1-Integrated-X415JA-EK501T%2Fdp%2FB08PQW6W1L%2Fref%3Dsr_1_451_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417056%26sr%3D8-451-spons%26psc%3D1&qualifier=1627417056&id=7364396945525322&widgetName=sp_mtf
"Dell Inspiron 3501 15.6"" (39.62 cms) FHD Display Laptop (i5-1135G7 / 4GB / 1TB HDD + 256GB SSD / Integrated Graphics / Win 10 + MSO / Soft Mint Color) D560437WIN9SE","56,000",3.8 out of 5 stars,52,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg29_1?ie=UTF8&adId=A03508503MV3QY4S605CL&url=%2FDell-Inspiron-i5-1135G7-Integrated-D560437WIN9SE%2Fdp%2FB08X4PZZMM%2Fref%3Dsr_1_452_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417056%26sr%3D8-452-spons%26psc%3D1&qualifier=1627417056&id=7364396945525322&widgetName=sp_mtf
"Lenovo IdeaPad Slim 3 2021 Intel Core i5 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit/Fingerprint Reader/2 Yr Warranty/Arctic Grey/1.41kg), 82H700KTIN","58,990",4.4 out of 5 stars,163,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg29_1?ie=UTF8&adId=A07350561QHSU3QF6SP4S&url=%2FLenovo-IdeaPad-Fingerprint-Warranty-82H700KTIN%2Fdp%2FB096SKD3V7%2Fref%3Dsr_1_453_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417056%26sr%3D8-453-spons%26psc%3D1&qualifier=1627417056&id=7364396945525322&widgetName=sp_btf
Lenovo IdeaPad Flex 5 10th Gen Intel Core i3 14-inch FHD IPS 2-in-1 Touchscreen Laptop (4GB/256GB SSD/Windows10/MS Office 2019/Lenovo Digital Pen Stylus/HD 720p Camera/Graphite Grey/1.5Kg) 81X100NCIN,"49,350",4.1 out of 5 stars,63,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg29_1?ie=UTF8&adId=A07357921JSXSF2TYZ0BW&url=%2FLenovo-Touchscreen-Windows10-Graphite-81X100NCIN%2Fdp%2FB08JCNW4CP%2Fref%3Dsr_1_454_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417056%26sr%3D8-454-spons%26psc%3D1&qualifier=1627417056&id=7364396945525322&widgetName=sp_btf
"Acer Swift 5 14"" (35.56 cms) Full HD IPS Display with Touchscreen Ultra Thin and Light Notebook (Intel i5 - 11th Gen/8GB RAM/512GB SSD/Win10/Intel Iris Xe Graphics/1.05 Kg/Mist Green), SF514-55TA","68,989",4.3 out of 5 stars,27,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg30_1?ie=UTF8&adId=A03454661JLLH42IVR2SH&url=%2FAcer-Swift-Display-Touchscreen-Notebook%2Fdp%2FB08P6GCH7Y%2Fref%3Dsr_1_465_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417059%26sr%3D8-465-spons%26psc%3D1&qualifier=1627417059&id=3994106972031771&widgetName=sp_atf_next
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.39Kg), 82FE00QLIN","60,990",4.4 out of 5 stars,78,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg30_1?ie=UTF8&adId=A073631629W6DNRTDSE30&url=%2FLenovo-Keyboard-Fingerprint-Graphite-82FE00QLIN%2Fdp%2FB095KP1TJM%2Fref%3Dsr_1_466_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417059%26sr%3D8-466-spons%26psc%3D1&qualifier=1627417059&id=3994106972031771&widgetName=sp_atf_next
"HP Pavilion (2021) Thin & Light 11th Gen Core i5 Laptop, 16 GB RAM, 512GB SSD, Iris Xe Graphics, 14-inch (35.56 cms) FHD Screen, Win 10, MS Office, Backlit Keyboard, Tranquil Pink (14-dv0055TU)","65,990",4.4 out of 5 stars,605,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg30_1?ie=UTF8&adId=A03118131UB58SWG78IUL&url=%2FHP-Pavilion-Laptop-Graphics-14-dv0055TU%2Fdp%2FB0953DD9FC%2Fref%3Dsr_1_467_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417059%26sr%3D8-467-spons%26psc%3D1&qualifier=1627417059&id=3994106972031771&widgetName=sp_mtf
"Dell Vostro 3401 14"" FHD Display Laptop (11th Gen i3-1115G4 / 8GB / 1TB HDD / Integrated Graphics / Win 10 + MSO / Accent Black) D552175WIN9BE","39,590",3.9 out of 5 stars,125,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg30_1?ie=UTF8&adId=A031483324Y1VY96B75IN&url=%2FDell-i3-1115G4-Integrated-Graphics-D552175WIN9BE%2Fdp%2FB08X4P6V2M%2Fref%3Dsr_1_468_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417059%26sr%3D8-468-spons%26psc%3D1&qualifier=1627417059&id=3994106972031771&widgetName=sp_mtf
"ASUS VivoBook 14 (2020) Intel Core i3-1005G1 10th Gen 14-inch (35.56 cms) FHD Thin and Light Laptop (4GB/256GB NVMe SSD/Integrated Graphics/Windows 10/MS Office 2019/Silver/1.6 kg), X415JA-EK312TS","42,603",3.7 out of 5 stars,302,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg30_1?ie=UTF8&adId=A03459581JUPUZASVRCES&url=%2FASUS-VivoBook-i3-1005G1-Integrated-X415JA-EK312TS%2Fdp%2FB08JMSHVJW%2Fref%3Dsr_1_469_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417059%26sr%3D8-469-spons%26psc%3D1&qualifier=1627417059&id=3994106972031771&widgetName=sp_btf
"HP 15 10th Gen Intel Core i3 Processor 15.6-inch(39.6 cm) FHD Laptop (8GB/256GB SSD+1TB HDD/Windows 10/MS Office/Jet Black/1.74Kg), 15s-du1064TU","43,990",4.3 out of 5 stars,268,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg30_1?ie=UTF8&adId=A03571943K4MVMKY9JV29&url=%2FHP-15-6-inch-Laptop-i3-10110U-15s-du1064TU%2Fdp%2FB08HJZLW96%2Fref%3Dsr_1_470_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417059%26sr%3D8-470-spons%26psc%3D1&qualifier=1627417059&id=3994106972031771&widgetName=sp_btf
Acer Aspire 5 Thin & Light 11th Gen Core i5 Laptop (8 GB RAM/1 TB HDD/Windows 10/Intel Iris Xe Graphics/Backlit Keyboard/1.65Kg/Silver)- 15.6-inch(35.56 cms) FHD Screen A515-56,"51,659",,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg31_1?ie=UTF8&adId=A0552889316VC79NU22W7&url=%2FAcer-Graphics-Keyboard-15-6-inch-A515-56%2Fdp%2FB098DSF15C%2Fref%3Dsr_1_481_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417062%26sr%3D8-481-spons%26psc%3D1&qualifier=1627417062&id=7100095212699261&widgetName=sp_atf_next
"Lenovo IdeaPad Slim 3 10th Gen Intel Core i3 14"" (35.56cm) FHD Thin & Light Laptop (8GB/256GB SSD/Windows 10/MS Office/Intel UHD Graphics/2 Year Warranty/Platinum Grey/1.5Kg), 81WA00GLIN","44,999",3.5 out of 5 stars,7,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg31_1?ie=UTF8&adId=A02744741K1ZM9F3RX637&url=%2FLenovo-Graphics-Warranty-Platinum-81WA00GLIN%2Fdp%2FB096SK11P6%2Fref%3Dsr_1_482_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417062%26sr%3D8-482-spons%26psc%3D1&qualifier=1627417062&id=7100095212699261&widgetName=sp_atf_next
"HP Pavilion (2021) Thin & Light 11th Gen Core i5 Laptop, 16 GB RAM, 512GB SSD, Iris Xe Graphics, 14-inch (35.56 cms) FHD Screen, Win 10, MS Office, Backlit Keyboard, Natural Silver (14-dv0054TU)","65,990",4.4 out of 5 stars,605,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg31_1?ie=UTF8&adId=A031289316UGOI50JM5UU&url=%2FHP-Pavilion-Graphics-Keyboard-14-dv0054TU%2Fdp%2FB08WBB369L%2Fref%3Dsr_1_483_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417062%26sr%3D8-483-spons%26psc%3D1&qualifier=1627417062&id=7100095212699261&widgetName=sp_mtf
"Dell 14 (2021) i3-1125G4 2in1 Touch Screen Laptop, 8Gb RAM, 512Gb SSD, 14” (35.56 cms) FHD Display, Win 10 + MSO, Backlit KB + FPR + Active Pen, Silver Metal Color (Inspiron 5410, D560466WIN9S)","59,990",4.0 out of 5 stars,30,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg31_1?ie=UTF8&adId=A056254418LU35281BTNI&url=%2FDell-i3-1125G4-Inspiron-5410-D560466WIN9S%2Fdp%2FB093H9BJQH%2Fref%3Dsr_1_484_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417062%26sr%3D8-484-spons%26psc%3D1&qualifier=1627417062&id=7100095212699261&widgetName=sp_mtf
Acer Aspire 5 11th Gen i5 Laptop Thin & Light (8 GB RAM/512GB SSD/Windows 10/Intel Iris Xe Graphics/MS Office/Backlit Keyboard/1.65Kg/Silver)- 15.6-inch(35.56 cms) FHD Screen A515-56,"59,995",3.8 out of 5 stars,84,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg31_1?ie=UTF8&adId=A034693816H9TYLE6OZDG&url=%2FAcer-Graphics-Keyboard-15-6-inch-A515-56%2Fdp%2FB096SN1LYF%2Fref%3Dsr_1_485_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417062%26sr%3D8-485-spons%26psc%3D1&qualifier=1627417062&id=7100095212699261&widgetName=sp_btf
"ASUS VivoBook Ultra 15 (2020) Intel Core i3-1115G4 11th Gen, 15.6"" (39.62 cm) FHD Thin and Light Laptop (8GB RAM/256GB NVMe SSD/Windows 10/Office 2019/Integrated Graphics/White/1.8 Kg) X513EA-BQ313TS","44,990",4.4 out of 5 stars,105,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg31_1?ie=UTF8&adId=A03466943NGWBERRUPYES&url=%2FASUS-i3-1115G4-15-6-inch-Integrated-X513EA-BQ313TS%2Fdp%2FB08PQWFT2T%2Fref%3Dsr_1_486_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417062%26sr%3D8-486-spons%26psc%3D1&qualifier=1627417062&id=7100095212699261&widgetName=sp_btf
"Dell G3 3500 15.6"" FHD WVA AG 120Hz 250 NITS Display Gaming Laptop (i5-10300H / 8GB / 1TB + 256GB SSD / NVIDIA GEFORCE GTX 1650 4GB GDDR6, Win 10 / Black / FPR + Blue KB) D560319HIN9B","71,690",2.0 out of 5 stars,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg32_1?ie=UTF8&adId=A05763253T1RQ405JSSN0&url=%2FDell-Display-i5-10300H-GEFORCE-D560319HIN9B%2Fdp%2FB0919N5XFY%2Fref%3Dsr_1_497_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417065%26sr%3D8-497-spons%26psc%3D1&qualifier=1627417065&id=5408231472814567&widgetName=sp_atf_next
"ASUS VivoBook 14 (2020) Intel Core i5-1035G1 10th Gen 14-inch (35.56 cms) FHD T&L Laptop (8GB/1TB HDD + 256GB SSD/2GB GeForce MX130 Graphics/Windows 10/MS Office 2019/Silver/1.6 kg), X415JF-EK522TS","55,990",3.9 out of 5 stars,64,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg32_1?ie=UTF8&adId=A03512503IH1DXJQFIIU&url=%2FASUS-VivoBook-i5-1035G1-Graphics-X415JF-EK522TS%2Fdp%2FB08JMMP9XJ%2Fref%3Dsr_1_498_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417065%26sr%3D8-498-spons%26psc%3D1&qualifier=1627417065&id=5408231472814567&widgetName=sp_atf_next
"Dell Vostro 3400 14"" (35.56 cms) FHD Anti Glare Display Laptop (11th Gen i5-1135G7 / 8GB / 1TB / Integrated Graphics / Win 10 + MS Office / Black/ 1.58Kg) D552154WIN9BE","52,690",3.6 out of 5 stars,83,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg32_1?ie=UTF8&adId=A03128052M28BNVDZI78U&url=%2FDell-i5-1135G7-Integrated-Graphics-D552154WIN9BE%2Fdp%2FB08RXZCXH6%2Fref%3Dsr_1_499_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627417065%26sr%3D8-499-spons%26psc%3D1&qualifier=1627417065&id=5408231472814567&widgetName=sp_mtf
